from_node_id,to_node_id,from_node_type,to_node_type,distance,time
0,0,DEPOT,DEPOT,0.0,0.0
0,1,DEPOT,CUSTOMER,2547.12,2547.12
0,2,DEPOT,CUSTOMER,2832.72,2832.72
0,3,DEPOT,CUSTOMER,2540.46,2540.46
0,4,DEPOT,CUSTOMER,3046.29,3046.29
0,5,DEPOT,CUSTOMER,2958.26,2958.26
0,6,DEPOT,CUSTOMER,2790.34,2790.34
0,7,DEPOT,CUSTOMER,3342.65,3342.65
0,8,DEPOT,CUSTOMER,3107.59,3107.59
0,9,DEPOT,CUSTOMER,3548.01,3548.01
0,10,DEPOT,CUSTOMER,3244.28,3244.28
0,11,DEPOT,CUSTOMER,2807.58,2807.58
0,12,DEPOT,CUSTOMER,2902.67,2902.67
0,13,DEPOT,CUSTOMER,2617.04,2617.04
0,14,DEPOT,CUSTOMER,2847.91,2847.91
0,15,DEPOT,CUSTOMER,4779.98,4779.98
0,16,DEPOT,CUSTOMER,4300.78,4300.78
0,17,DEPOT,CUSTOMER,3784.96,3784.96
0,18,DEPOT,CUSTOMER,3483.48,3483.48
0,19,DEPOT,CUSTOMER,3652.1,3652.1
0,20,DEPOT,CUSTOMER,4204.19,4204.19
0,21,DEPOT,CUSTOMER,3177.69,3177.69
0,22,DEPOT,CUSTOMER,3420.17,3420.17
0,23,DEPOT,CUSTOMER,3884.65,3884.65
0,24,DEPOT,CUSTOMER,3581.48,3581.48
0,25,DEPOT,CUSTOMER,3918.84,3918.84
0,26,DEPOT,CUSTOMER,4312.69,4312.69
0,27,DEPOT,CUSTOMER,4352.59,4352.59
0,28,DEPOT,CUSTOMER,5275.03,5275.03
0,29,DEPOT,CUSTOMER,5043.91,5043.91
0,30,DEPOT,CUSTOMER,5283.47,5283.47
0,31,DEPOT,CUSTOMER,7666.0,7666.0
0,32,DEPOT,CUSTOMER,8136.21,8136.21
0,33,DEPOT,CUSTOMER,8430.58,8430.58
0,34,DEPOT,CUSTOMER,7113.4,7113.4
0,35,DEPOT,CUSTOMER,7671.18,7671.18
0,36,DEPOT,CUSTOMER,6529.48,6529.48
0,37,DEPOT,CUSTOMER,6726.7,6726.7
0,38,DEPOT,CUSTOMER,7006.8,7006.8
0,39,DEPOT,CUSTOMER,6202.3,6202.3
0,40,DEPOT,CUSTOMER,6276.66,6276.66
0,41,DEPOT,CUSTOMER,2482.05,2482.05
0,42,DEPOT,CUSTOMER,2584.43,2584.43
0,43,DEPOT,CUSTOMER,2550.79,2550.79
0,44,DEPOT,CUSTOMER,2715.61,2715.61
0,45,DEPOT,CUSTOMER,2865.39,2865.39
0,46,DEPOT,CUSTOMER,2635.57,2635.57
0,47,DEPOT,CUSTOMER,2900.1,2900.1
0,48,DEPOT,CUSTOMER,3074.15,3074.15
0,49,DEPOT,CUSTOMER,2845.0,2845.0
0,50,DEPOT,CUSTOMER,2890.15,2890.15
1,0,CUSTOMER,DEPOT,2547.12,2547.12
1,1,CUSTOMER,CUSTOMER,0.0,0.0
1,2,CUSTOMER,CUSTOMER,363.37,363.37
1,3,CUSTOMER,CUSTOMER,443.9,443.9
